"Alpha_P7","Theta_O1","Beta_P8","Alpha_C4","d-g_P8","Beta_C3","d-g_O2","Beta_P7","a-g_C4","Theta_C4","Clas"
0.0434209231121962,-0.0272327358728451,-0.0262876106001322,0.00811515869094589,1.13537925528093,-0.0271590188677015,1.20028008538336,-0.0333332513708202,1.0709455037265,0.000261213691668569,"1"
-0.0108708374981735,-0.0267406379831389,0.0178497492854676,0.0201298804017689,1.09394156967893,-0.021900902917464,1.06633772128975,-0.0525609160209032,1.07810880620011,-0.0398853775260926,"1"
-0.0348901225251918,-0.0150818672438358,0.0104854164996829,-0.00531547550798458,1.11045786457522,-0.0201787888778922,1.08118740189792,-0.0116363136615627,1.08738828298609,0.0410187044020684,"1"
-0.0235359285894832,-0.0460609442693943,-0.0540648531778198,-0.0133070959274898,1.10956413053066,-0.0330884257677,1.15782459150915,-0.0384414619691432,1.06551214152491,-0.0456984859473072,"1"
-0.0608628223904539,0.00503609901437356,0.016848771894375,0.111483004591598,1.16361157250537,0.0543185665187272,1.14894484695584,-0.0219609879510956,1.08023673484739,0.0924073350199019,"1"
-0.0632483478566008,0.00523656158023133,-0.0595570162734946,-0.0616558309891739,1.1436811188192,-0.0367583148166761,1.13634448309119,-0.019054189096846,1.01469719414762,0.0484149716066431,"1"
-0.082495673065766,-0.124944392322923,-0.123246261613323,-0.0175573385010521,1.2204202695709,-0.0653715964441023,1.13108697321204,-0.148033293132577,1.17000086942495,-0.009219535447185,"1"
-0.044598305317799,-0.0897486091599581,-0.104785905316352,-0.0510193333135613,1.28596605223491,-0.060469971798547,1.31266098005783,-0.0906662960250362,1.13870344346978,-0.033745626581708,"1"
-0.133730926117939,-0.203132257642157,-0.183738246722055,-0.165013536257188,1.32450834646361,-0.111855253366547,1.19357113304271,-0.121718659111035,1.00996306831534,-0.0408587269492624,"1"
-0.0656158110465021,-0.046491441322622,-0.00836122488819692,-0.0533510977497654,1.19408838847756,-0.0439757059420339,1.18793166222691,-0.0340677743862425,1.0037684261382,-0.0231658564128086,"1"
-0.0304212816598927,-0.067105468026295,-0.03379464746355,0.0281419813091193,1.11300579275895,0.0223577601744066,1.17469003195419,-0.0149657988960253,1.10172326712604,0.0120942683188262,"1"
-0.0506545125224528,0.0171813676343858,0.0320638960361132,-0.0723535279526125,1.15402398842127,-0.0229227535606188,1.12396523096559,0.000454309557448747,0.959485589086166,0.0695822190931586,"1"
-0.0702089801233125,0.00593032761262019,-0.0402462543983698,0.0152519845415662,1.18073899045472,-0.045939695127483,1.13806304373412,-0.0818645085855139,1.08058706073188,0.0318967905745456,"1"
-0.0738905579670554,-0.0368279149457513,-0.0388250767205838,-0.0205563447789364,1.15181861256454,-0.101489181746539,1.20468227271909,-0.0909869409283739,1.03807418177581,0.0309810393272609,"1"
-0.0505540474698825,-0.0259183137835285,-0.0321243941116182,-0.0965996855041115,1.12691106021073,-0.0601313294522676,1.09728737331956,-0.0136705876805163,0.990003094225468,-0.0722544520307744,"1"
-0.00948645728572154,0.0292749426629288,0.0195760437988411,0.0428255646591765,1.09257705874644,-0.0137035318051977,1.11555533197107,-0.037576097471649,1.08714424196401,0.0164355708358165,"1"
0.0221054757153053,-0.127106951107824,-0.0293892023929904,-0.0517691717032227,1.00949209619825,-0.0249496144511958,1.0991114011254,0.00854178709564591,1.0080745656179,0.0147020089064352,"1"
-0.0439890465917962,-0.0998287184011106,-0.02924646355602,-0.0044250743488769,1.14408034637965,-0.0389432805445458,1.13461483837651,-0.0182224117891282,1.09555726886162,-0.0819366566130009,"1"
-0.0306284022651062,-0.05391377195736,-0.0788283869565853,-0.0911913075765337,1.11953033693135,-0.0363101094268048,1.07638507764848,-0.0522927203218201,0.980375558112066,0.0079608571716076,"1"
0.00338071636245493,-0.118814482906856,-0.00770809024362216,0.0256448847926388,1.12258126864921,0.00266975915528505,1.15752116521438,0.0302720889092992,1.10476637630313,0.00626559991693447,"1"
-0.0428236106853508,-0.00219443301290724,0.023880544484837,-0.0170251367111583,1.12879297881718,0.000762216068487099,1.04850063739097,-0.0313815740549304,1.02596144896286,-0.0452509083675387,"1"
0.0481999177659225,0.0239618642656121,0.0511729620592911,-0.062135811538484,1.13849689248922,-0.0227549850131392,1.15480344811355,0.024235941417081,1.00602357800734,-0.0648453308661095,"1"
0.0370808768899832,-0.126454872135703,-0.0346435981491594,-0.0140972766083855,1.01686088266363,-0.0203704658601187,1.1860147445912,0.0488159783714266,1.09553519098442,-0.0415184899592736,"1"
0.0910194453297155,0.00561799987892567,-0.010054148374103,0.063535387801504,1.12073319524311,-0.011661845777937,1.11859598779773,0.0496210121639798,1.10507807795454,-0.0472203220348248,"1"
0.0162434659810094,-0.0954686248366956,-0.141859675647645,-0.0061601416577187,1.21431223195437,-0.0343228793557051,1.16469290839074,-0.0114472027762978,1.18085943093103,-0.104067937062318,"1"
-0.0574702697380911,-0.116451935807347,-0.0412919429739727,0.0078836269790332,1.19118740109817,-0.0713593069438537,1.15504442275874,-0.0299067973365613,1.07802373068914,-0.034585377909235,"1"
-0.0495698858941921,0.0837870830127317,0.00125693664559005,0.0233240179520855,1.13303960031421,-0.00359270833559618,1.14509464367831,-0.0197089680785672,1.09462817533194,0.0990039451942902,"1"
0.0483422161372698,0.0795743731276515,0.0827818111916192,0.0580691225796062,1.1444907534289,0.036016855757341,1.18217518357346,0.0237429190692766,1.10626811556515,0.0334307338710155,"1"
-0.0271324155344034,-0.0228784840519592,0.00328666875586522,0.00630245739220202,1.23398066301284,-0.0338442164326714,1.2103004023404,0.00745446245888718,1.11570332821382,-0.0234659950332746,"1"
0.0819352766272997,-0.124853512645785,0.0117230779818722,0.0622591488473295,1.14704630931079,-0.00555557684613163,1.19661216893831,0.0483314492055582,1.09008446936793,0.0717177081511066,"1"
-0.0222506044279018,-0.031021280469219,-0.0779146996631651,-0.0535962617714088,1.11984168703507,-0.0188781713383932,1.14042409236479,-0.0226196200737505,1.02578958784632,-0.0872912250309193,"1"
-0.091169831897341,0.0466000465869103,-0.0351141149388859,-0.00230328316571799,1.12403635119504,-0.00223541253232237,1.18843506823964,-0.0355992455129772,1.00460109020384,0.103479485970796,"1"
-0.030627228876339,-0.0168951735782295,-0.0197430579817987,0.0935558559197993,1.16000821319102,0.010371797177726,1.20189219430627,-0.115923539848203,1.12498845304033,0.0699149282844077,"1"
-0.0179830982105227,-0.0111276092354515,-0.025006759469544,-0.0337305973543583,1.15780994006694,-0.0279696016069778,1.11916767714546,-0.0172059798166711,1.03266072903629,0.0555653476003464,"1"
-0.0480334063104912,-0.0160492663464763,-0.0837201780971296,-0.0572269643462559,1.21932515731577,-0.045880182270428,1.12882817538863,-0.0916759179533574,1.02805779551838,-0.0413150237402514,"1"
0.00554230087091971,0.00124912776766503,0.0079833771748339,-0.066066076336612,1.14932559646108,-0.043510800265201,1.22020903061853,-0.0017573604465315,1.00351823986316,-0.0261385771411298,"1"
0.0631975610358205,0.0200373675924556,0.0439728806406584,-0.00106573381992994,1.07747325432248,0.0170323539901547,1.14774324822909,0.0642899487484295,1.07278808004612,-0.0476914432448344,"1"
-0.0780424522158226,-0.0850399686740269,-0.0262250294920469,-0.064800036010381,1.11480732500546,-0.0165679834354858,1.13418049767757,-0.0572827340189414,1.03048313476664,-0.056824659580088,"1"
-0.0664229947737992,-0.097017790039198,-0.0127601635819353,0.010778825429941,1.01871278968144,0.0120101618854045,1.21869178218346,-0.0116877592097103,1.02752179405504,0.0211822550708419,"1"
0.0130681635124092,-0.105975610895021,0.0325328223173706,0.0519027032660368,1.06192035126783,-0.0248442755301242,1.15895883656374,0.0125435659472501,1.11621195145107,0.0860562648547913,"1"
-0.0357237707024538,0.0505131279068826,-0.00799118232596491,0.0601596029149466,1.09377652260683,0.0682450797706698,1.10031225974133,-0.0460744404090256,1.11068176876344,0.121015922823325,"1"
-0.0907905707213086,-0.137990374324544,-0.0577302629472859,0.00504413413705754,1.21082575522908,-0.0799755051940159,1.18885035048111,-0.0635546831194247,1.08553145763682,0.00768105765514731,"1"
-0.0949040778131518,-0.0801440676050712,-0.109035675895489,0.00960738534586106,1.26351535464795,-0.0717298745268129,1.2638914536317,-0.079534798960735,1.14756139712841,-0.0453239085995755,"1"
0.0143062128101331,-0.101725919985596,-0.0580946162270031,0.0783303060864225,1.15444332083917,-0.0115622981855778,1.06691553104037,-0.0308126626600647,1.08747056407591,0.0950733037913754,"1"
0.00732259630047323,-0.0443905148608362,0.0534517869100926,0.00841954331115697,1.12058994169146,-0.0198646766786734,1.19735680969943,0.00906871986364987,1.03934978264337,-0.0169004197214358,"1"
0.0157712064931234,0.00178186053776993,0.012818096755818,0.106723660779484,1.11602180844862,0.00312652808553626,1.17842012904316,-0.0329998463348321,1.16392996171139,0.0824218469485253,"1"
-0.105099312391429,-0.0816323953362764,-0.0228110470147308,-0.101635131069687,1.12262941757908,-0.0638550369238918,1.1214152841319,-0.0574790989534007,1.00781167972211,-0.114924211846159,"1"
-0.115451089244764,-0.0432609802134623,-0.0462531251380133,-0.00245579155452869,1.14351915466639,-0.0100919679683707,1.07735283913739,-0.0430069381710626,1.05015258679501,0.074491685037186,"1"
0.0293981078663309,-0.000318249954020933,0.0229800258317735,0.0317125896599528,1.16346261074527,-0.00174914412587316,1.16710639627423,-0.00461051789913806,1.09243696794366,0.033533896594308,"1"
0.0168131705785659,-0.0514262415882828,-0.0182110955603315,-0.0666596902595652,1.08891580005392,-0.0207624424984481,1.13993739683817,-0.0111358874887987,1.0272453854793,-0.0288960022816308,"1"
-0.052793107460495,-0.0464807688012863,-0.162237565878259,-0.0122493166596978,1.24606022855161,-0.0600150393290062,1.19172840260705,-0.0547377695126342,1.18320537193243,0.020374180015783,"1"
-0.0563443614420459,-0.0358341764057955,0.00548171469697157,0.100549038415046,1.16153256908887,-0.0473525210217106,1.13034931300553,-0.0205879230513273,1.11614624591962,-0.015420596891758,"1"
-0.00278160502646405,-0.0174613247533627,-0.0306768371446842,-0.0204795356810952,1.12187885287363,0.0184221040417776,1.0859442371883,-0.047016084930746,1.03242943237722,-0.0140387776881078,"1"
-0.0019789053574294,0.000250789755514799,-0.00108091673384819,-0.0182719831327278,1.07329980945728,0.0167869925844902,1.06700762031645,-0.0014897037135601,1.03303717756308,0.0229017490090172,"1"
-0.0787835777885844,-0.0326126612848182,-0.0592443314687219,0.0143097818247008,1.10825561547053,7.30103954917601e-05,1.1660129867353,-0.0333875752140718,1.10658211538497,0.0446156827331107,"1"
0.0253192939631082,-0.049719319433432,-0.0876422190586715,-0.0264363916846984,1.17934244992253,0.0147200880437322,1.1638153582247,-0.0118715086796157,1.06424945388161,-0.0177975374546141,"1"
0.0150220677687003,0.0101167070863585,0.0277940841031965,0.0482242888097967,1.14060363058545,-0.0215024285073721,1.02150331347704,0.00747136217933082,1.11730061061736,0.0394210587379222,"1"
-0.0996038140220809,-0.0358124407448529,0.0198062385851872,0.0362235115986798,1.17271337291,-0.0448040850741118,1.13401769557397,-0.0343787705831078,1.08600098047831,0.053550482300482,"1"
-0.0711852741611957,-0.0414585103889833,-0.0775421640186283,-0.0134641188608371,1.11271217617831,-0.00330207439005694,1.19125181844825,-0.0425442679821504,1.10259554200745,0.0287016296527853,"1"
-0.0850704080016566,-0.131200848649873,-0.125752629536995,-0.0238462299199554,1.16138975968557,-0.0601283301750142,1.333148926082,-0.10534332805103,1.09209733155883,-0.0433007741153841,"1"
-0.0123171746896751,-0.034063621588903,-0.0258730468827774,-0.0254501181723608,1.14934368704022,-0.0123446530291857,1.21380168689145,-0.0305420670912143,1.02844651404461,0.0278711449932939,"1"
0.0475341247630293,-0.0515038267573547,-0.0816278593277911,-0.000392542281354793,1.2216130539539,0.0265939384355647,1.20213663778225,-0.0263707318464735,1.07441990937884,0.0286216312933744,"1"
-0.0995113517190587,-0.0766788458277921,-0.076711091550505,-0.0235173524217614,1.11792401632436,-0.0167227611259112,1.12021295103455,-0.0626901797785754,1.0465712678183,0.0427170634782955,"1"
0.0279912219866856,-0.0516789408203635,-0.0537400099379596,-0.000493772363841492,1.10101792505609,0.0204325346845679,1.08198123275935,0.00536539213041505,1.02739966685945,0.0874129756094927,"1"
-0.0562308962675565,-0.138043203609067,-0.0727712685577643,-0.0354097454818687,1.14379860792646,-0.0298708990393112,1.21189222490796,-0.0183625648676043,1.07410174201823,-0.020748037287972,"1"
-0.0569487992720107,-0.0508137796508269,-0.0575335437104351,-0.0321453738032603,1.06580854402209,-0.0468533552471318,1.10354765223003,-0.0513268078452989,1.03989803279648,-0.0151349364613384,"1"
-0.0626955385241421,-0.103293302562345,-0.0422564636748506,0.0192936060431049,1.11250387604798,-0.0875502504536635,1.08232481975764,-0.0902218916886516,1.07754654237924,0.0494740989213642,"1"
-0.0412273319532497,-0.0863017440801979,-0.0789510672907738,-0.0515353463515127,1.1344816261118,-0.0071071879865338,1.21391793434216,-0.0464048590146023,1.05499545987551,0.0459964181568613,"1"
-0.129808257329596,-0.199172418163719,-0.158798818009664,-0.0720497455565369,1.28266531242164,-0.0832779728017924,1.23541532783796,-0.169162952310872,1.1376075274628,-0.0981820243216473,"1"
0.0600491146486423,-0.0724554254386518,0.0176153289270734,0.0383257293045619,1.08651459426504,0.0335095121611854,1.15091293667525,0.0331041406218753,1.08161973283721,0.00119617084286973,"1"
-0.0593673217605164,-0.00752572574920199,-0.00461878163365973,0.0365409754555349,1.07168795950951,-0.0725937487737962,1.06678970143807,-0.0381830719124121,1.10834107205388,0.0246441032601288,"1"
0.00876672724141016,0.0348289072938897,0.0215011352080785,-0.0452283753386938,1.13753515571279,-0.0680130676106203,1.17393828146746,-0.0123935723425305,1.05634525135597,-0.102962393708177,"1"
-0.108120468134495,-0.0930005683897172,-0.0593671510359766,0.0565245459103648,1.09603632371069,-0.0510815119661388,1.10974761616165,-0.058756266044048,1.09803741247752,0.109941543006236,"1"
-0.0679506795583476,0.00111818281905089,-0.0640442686320053,-0.0164863489087663,1.1179252801194,-0.0191945185118364,1.15722968479838,-0.0553030004952762,1.04792901680443,0.0164475089891616,"1"
-0.0526346138862397,-0.0513108346023105,-0.0243575788944467,-0.0445468310961294,1.14236478198543,-0.0348056608341895,1.09898607811473,-0.0410960637554598,1.05861518103633,-0.00119103612812285,"1"
-0.0407691036543599,-0.112621194736444,-0.0712819877940315,-0.0363601693969477,1.13379514972054,-0.0395539521484895,1.18335663565115,-0.0857151986082726,1.05395051439317,-0.0440173086009612,"1"
-0.0505880129530826,-0.00911487478498902,-0.0743615398783706,-0.0462530472144485,1.21274718740389,-0.0630333200672632,1.10330173295917,-0.0195406523311533,1.05828998581682,-0.0270967534857196,"1"
-0.0577920572587078,-0.078901713885238,-0.0673718785433074,0.0307561697833289,1.18107522618383,-0.0924832874752605,1.20972256534031,-0.0636879894058535,1.13412488531844,0.0101273585437981,"1"
-0.054690493315932,-0.104234234893456,-0.0624394648119151,0.0487911507295772,1.18459351400315,-0.0774554011265766,1.20405517407966,-0.10429567963569,1.17244456766049,0.0398795955394807,"1"
-0.121928488201307,-0.061190776048487,-0.0376736012516981,-0.0564017521715197,1.10327510320629,-0.0428243646771326,1.21941322641068,-0.0569167979694135,0.965704916939531,-0.00811479123246399,"1"
0.0470966889484155,0.00320352240563145,-0.0668394585768208,0.0725286477609646,1.13622623130134,-0.0163550775516621,1.15148179084428,-0.0268487366690717,1.14504047986647,0.0388085276771393,"1"
0.0206920818897889,-0.0695178341117047,-0.0298215272003027,-0.00664532485774911,1.1272362762162,-0.0158455143881822,1.05803158776568,-0.041379746180646,1.10069335840554,0.0115500475416518,"1"
-0.0369283676938017,-0.070796898049126,-0.039714247355031,-0.0476095803261929,1.04923028874601,-0.0107783253126425,1.11824458290787,-0.0264976330625991,1.03121136851556,-0.00204955346903398,"1"
-0.0242459400971931,0.00770916518796159,0.0178680921381451,0.00680969107972336,1.1385463672363,-0.0250318633543445,1.24855021848715,-0.0213846442111912,1.05605008836953,-0.0744938496385132,"1"
-0.00654822997544802,-0.0784820670891305,-0.0309282783594805,-0.0189757944360827,1.10646774262696,-0.0712744231567287,1.14945992786875,-0.0424331593479903,1.10572430525591,-0.0415643881468574,"1"
-0.0749052700786103,-0.0189846930823054,-0.0827358215859,0.0182109349151344,1.06911741169196,-0.0473172911969838,1.09538302801617,-0.0551814151978529,1.10426429406337,0.00533316017974223,"1"
0.021944874298592,0.0127189735621807,-0.0188304913549853,0.0266651078921446,1.17251265807517,-0.0699144413535156,1.19557820321674,-0.0199025220564472,1.12337174577859,0.0327565753787634,"1"
-0.107809512600204,-0.0968810686248758,-0.121602454250792,-0.037429168626381,1.18625826606231,-0.108167818256505,1.24289041525821,-0.111685588820763,1.20487245216506,-0.0687020520079081,"1"
0.00158703124812919,-0.00225445980112219,-0.0122011746706783,-0.00592244704891361,1.12066638629044,0.0161987514430037,1.21648391862873,-0.00368979262517555,1.02061943573345,0.00887154847641223,"1"
-0.0914480677011286,-0.140810753354002,-0.0283434612251279,0.100570860254494,1.04244299986006,-0.039669729205584,1.17567781010355,-0.0462629423752198,1.18370278487694,-0.025768304270419,"1"
-0.082755421377321,-0.011130085280978,-0.0212706724307089,0.0279155698428867,1.0413067623961,-0.0483423883436521,1.13255465510542,-0.0422069240742858,1.17869979540521,0.0407202296248317,"1"
-0.0614339269997091,-0.0805402365896431,-0.0423590760817719,0.015153400574671,1.15164922335218,-0.0280052561338879,1.12694172061889,-0.0840405981127678,1.11287072503736,0.0217214642567524,"1"
0.0432001263940494,0.083910685902977,0.0479683789508632,-0.0475165991460227,1.17310221933211,-0.00969725302415805,1.22105605186829,0.0613587522990552,0.997324262002924,0.0212138953101913,"1"
-0.010393906781073,-0.0702187824098404,-0.0484950639976053,0.0748563925465709,1.13232203182144,-0.0127404037580306,1.21909957897416,-0.00465355253668894,1.15950153980405,0.026589184684898,"1"
-0.0663708945946438,-0.0095017215682838,-0.0312846441205124,0.0830810803565877,1.11639518640585,-0.00513710019573427,1.13997868244879,-0.0207997667781951,1.14857149519144,0.131499144701198,"1"
-0.0170772301232683,0.0127454700568084,-0.0169929691569389,0.0628514560072744,1.22271247148651,0.028692873622365,1.17422615460011,-0.0446730982392598,1.16155498031054,0.0224660384658569,"1"
-0.122889093964208,-0.0608224299565755,-0.190208034030628,-0.126806839324171,1.32677713702095,-0.0833492850372034,1.25443278119691,-0.147010262703357,1.08681498432563,-0.0769937830443711,"1"
0.0141307046129885,-0.00157602881056933,-0.0391360416161437,0.0101523067944265,1.1267203876372,-0.0273703724678839,1.19454529850873,-0.0211784995831402,1.05008683497997,0.0528597842113824,"1"
0.00192515500001162,-0.0115334248049395,-0.050019226319857,0.0356779006512481,1.09070212644408,0.00268362622401536,1.0776509531942,-0.0195854462224244,1.07786077242653,0.0479147130528439,"1"
-0.053594185759892,-0.0415250138755295,-0.0532956674357811,0.0673035776087076,1.11414620229033,0.0250547174499707,1.17377309061707,-0.0548822250540395,1.13330076655568,0.0730067749475443,"1"
-0.0722153695055281,-0.142664650858893,-0.050568952756208,0.00384692915056833,1.11030697923635,-0.0791654116122977,1.0980565804858,-0.100325360309719,1.09888158927934,0.0606022421034698,"1"
-0.116280693812271,-0.151708167579821,-0.165597241096384,0.00247954245829579,1.128021354527,-0.0609569279177392,1.13605146948476,-0.0679679420623127,1.09036320680076,0.0256522646540632,"1"
-0.0381005472507458,-0.0595842747868791,-0.118627596491915,0.0150053287437238,1.0818721234719,-0.020677352416087,1.08126079076746,-0.0944395152467566,1.11423307073124,-0.00915026021699296,"1"
-0.0809549031152069,-0.133057066005632,-0.0630478926964271,-0.0399594379074619,1.19256364539926,-0.08437343994021,1.22039040210674,-0.0741097027084919,1.05598367160719,-0.0708783861176685,"1"
-0.134163351498555,0.0271432954211644,-0.0830694916074263,0.0117276494735163,1.21089077992939,-0.0336666786518372,1.35516400259272,-0.116682090681571,1.20643492300807,0.0634351689551073,"1"
-0.0564937372766498,0.0777684826097244,0.083975961426266,0.0907837349084041,1.1944873300486,0.0153548224199461,1.20674626213551,0.0240730670190975,1.09261186256126,0.141833857320981,"1"
-0.00168962331930157,-0.040767040349102,-0.0228040859272242,-0.0307175127744682,1.20403651574886,-0.038147822445274,1.22002792329523,-0.00844819872111949,1.02614568558686,0.0260436225321974,"1"
0.0195137846613258,-0.0491747314888064,-0.0186346176538831,0.0979473904600201,1.15756838230333,-0.0175455308992391,1.18662172105601,0.0124559096449007,1.15589421539588,0.0292666283179676,"1"
0.0139172810335613,-0.00546586793146868,-0.014270763239937,-0.035914713594751,1.06806248031734,-0.018705117814938,1.12744692730572,-0.0222189007143541,1.03153765473982,0.0238243317832444,"1"
-0.0493238491867687,-0.0698950693836778,-0.0811391835258604,0.00224535178732667,1.06437567135007,-0.0128128299869647,1.04889298577444,-0.0692535313169723,1.04700219071154,0.0196488664869344,"1"
-0.0646972129550303,-0.143821061327749,-0.159693786918829,0.000694113954234376,1.26840428875782,-0.0101066637732111,1.21524847013789,-0.0702860788024353,1.10048711374279,0.00409644099455132,"1"
-0.0402567548600859,-0.0221190274559095,-0.0269287902107839,-0.014406386142685,1.20983504137994,0.0364608377991822,1.24118301338509,-0.0166653917985347,1.05945678274707,0.075463330069143,"1"
-0.0691632489999202,-0.0763413109528251,-0.0522303317926612,0.0526092132727732,1.18575288393643,-0.0658147328039832,1.20538171627284,-0.0259153576901042,1.14430652661444,0.0623561530032484,"1"
-0.0569807619289181,-0.0519511923330843,-0.0491225698792741,0.0644471109460715,1.18148348048005,-0.0578891182649899,1.16467365480003,-0.0722028683334058,1.21962103220363,0.0382801856598675,"1"
-0.0903845329494457,-0.06866894583758,-0.0757232539951919,-0.0166622876087569,1.15265890669529,-0.078721859135749,1.11303147364777,-0.0506476783809588,1.0417432652087,-0.0437978961938581,"1"
0.00166379807162953,-0.0234797732405203,-0.0856385354274865,-0.0399967209904613,1.14518166467239,-0.0531275882464467,1.16188794812625,-0.0654361274827537,1.09003713263083,-0.00748560020773889,"1"
-0.0620223184591331,-0.156211520399304,-0.0829760990179468,0.0950137494153282,1.12573790066307,-0.0138346165749321,1.16659068957292,-0.049579074581577,1.13288021383639,0.0992668010077196,"1"
-0.072441777216482,-0.138094880066195,-0.0832590344523371,-0.0153755638663495,1.16775740274707,-0.0502552167227053,1.16576947723413,-0.0367440669096565,1.08223880078829,-0.0331838127004161,"1"
