"Alpha_P7","Beta_P7","Beta_P8","Theta_C4","Theta_O1","Gamma_C3","Gamma_FP2","Gamma_P7","b.g_P7","d.g_P8","Clas"
-0.0258008723027595,-0.0352812094450835,-0.0587257117455696,0.1309671119097,-0.0550252043802376,-0.0909186814423804,0.254564558870289,-0.0496687210655871,1.03188732879362,1.21918217137097,"1"
0.0304230843346633,-0.0286764399193543,-0.0259823671042608,0.0867639330800368,-0.0046274033302776,-0.0146063350719723,0.19313442994051,0.0152101659976855,0.972555805235601,1.19134314011755,"1"
0.0613120520104623,0.02181941304249,0.0934521104455595,0.0438092440841462,-0.0318447301788948,0.0694716921151055,-0.0586133504238923,0.0110886329386114,1.07913151047627,1.39562776694677,"1"
-0.376929336427807,-0.374862014205152,-0.347682794617328,-0.331530942111796,-0.336008747033095,-0.357421532036777,-0.241058587114829,-0.366688867837683,1.02631019541399,1.35082402310969,"1"
-0.106924499187376,-0.112202133943874,0.214247252799758,-0.238834086052278,0.0441414400416595,-0.163521062356982,-0.129687885472661,-0.157819463278969,1.12563697135726,1.41929957559071,"1"
-0.0618615027772692,-0.0826736721437284,-0.0185020932609382,-0.0898216983870685,0.0963436662103413,-0.0693879402063418,0.0601446156078612,-0.0944175164886068,1.10522544625471,1.19845239217886,"1"
-0.0353692472469741,-0.0353460341423942,-0.0173314957537488,0.02843140136769,0.0150974116792529,0.0658187295428678,0.103118012161638,0.000694352494226599,1.02934167842947,1.37444857069032,"1"
0.128057231283676,0.134407766231611,0.142807311454075,-0.130046889263344,0.0389826694009587,0.0766109617435304,0.0287559544469147,0.10828435840996,1.09296798209398,1.24288711735582,"1"
-0.0341020381560276,0.0875675411186212,0.0781786328208545,-0.012366050519455,-0.0817944334725732,0.0583238442394131,-0.068829025300628,0.0478501537757459,1.10827237622352,1.27239055146684,"1"
0.041800838259299,0.0393617352215568,0.00516431673657913,0.0367197163051995,0.0701699869942075,0.0447279468518323,-0.00256576901388263,0.0350969832081538,1.04401216033836,1.18409536190053,"1"
-0.0572827435269737,-0.0774625384079448,-0.0599149598984747,-0.0590594478306863,-0.165664354863744,-0.0487212152368661,0.144408197324381,-0.0708392282412974,1.0092522125366,1.17727691299074,"1"
-0.107372044047104,-0.0767619603812401,-0.0490498922760304,-0.0301526165090047,-0.0485864461322443,-0.0551503389952197,-0.0560827760560856,-0.0689013607509849,1.02472781436684,1.1130561514808,"1"
-0.0617294120833958,-0.123837023853669,-0.0352043133841604,-0.101652062827931,-0.028122015671692,-0.103144748669446,-0.254743304720609,-0.104916433173882,1.06801252071735,1.31014464775767,"1"
0.0845292415642904,0.0667006458474553,0.0646113960240366,0.0675646609384284,0.068455041648045,0.0381912911548906,0.0391805248610144,0.03681769004954,1.06969517209868,1.20071214862149,"1"
0.0904209378133691,0.0870785808168927,0.0605851819607041,0.0645418986803944,0.0917954880177443,0.0607373573948191,0.0432216113188292,0.0565832296282576,1.06973720755878,1.16762197552119,"1"
0.046089510607548,-0.10369706444514,-0.0871180521905976,-0.0263847592977014,-0.0197171566658383,-0.0592972426587346,-0.035251584374154,-0.0416802934961011,0.966573593600352,1.22718444251058,"1"
0.0511550639476448,0.0561146444702516,0.0279668336224976,0.0190755781041286,0.0516373695247557,0.0330075811516257,-0.00376681041127484,0.033736331426102,1.06223635419808,1.16910127310211,"1"
0.0227705414450091,0.0266158703169466,-0.011927159180714,-0.0156896710846066,0.0165676811494593,0.00383616457957901,-0.0395126887420015,-0.00580977068474451,1.07363919835227,1.2092490059568,"1"
0.0384251443506505,-0.00654762755732841,-0.0821161309865089,0.11466925131917,-0.062950319802826,-0.00429823954302876,0.212280964883497,0.00747457571445417,1.00235029274861,1.26922233768093,"1"
-0.113691665982631,-0.0770653261494283,0.00931064144734357,-0.08325202147506,0.0759581524980296,-0.0686764464820887,-0.0622534270627605,-0.0844587172358749,1.09988697999971,1.2071630299182,"1"
-0.0780775264434838,-0.101740208616178,-0.0821580082553099,0.00728232095751866,-0.0376489793781304,-0.0702254132920321,-0.230183501681204,-0.0967289832065407,1.08502292729455,1.19291051922096,"1"
0.0570135710257382,0.0537993016153547,0.00441161530513118,0.0108361285021525,0.0552036737230002,0.0142458108082897,-0.0115417341950245,0.00151446287065883,1.09400814962154,1.19746170722467,"1"
-0.146050229679408,-0.166773737324499,-0.222322874139413,-0.148166702061296,-0.10122565997853,-0.192164504367899,-0.18133906607688,-0.200730494599232,1.08390091432317,1.40060357423886,"1"
-0.0847995882119671,-0.0460858750809893,-0.0478610478249406,0.0152140361978536,-0.0304099724507145,-0.0951981267882922,0.201229893101206,-0.0459365190257674,1.01633895676545,1.1552301003132,"1"
-0.0626955385241421,-0.0902218916886516,-0.0422564636748506,0.0494740989213642,-0.103293302562345,-0.0424551503384367,-0.0669631673154142,-0.0313742340312769,0.970666388129967,1.11250387604798,"1"
-0.117239152820999,-0.103251364866869,0.0171683078815685,-0.0105745205628982,0.0519921075668259,0.00039524205577554,0.138018464331266,-0.0903935040167152,1.07565302213584,1.19423402040655,"1"
0.0638487346537863,0.0844474494756619,0.0351684907790126,0.0602844960981238,0.105244102038392,0.0987116367909716,0.0580823748932986,0.0893769287200244,1.035023509406,1.16601016057104,"1"
-0.0272574906852596,-0.00765785261498908,0.00971637446226998,-0.0921676689670774,-0.0568129060055155,-0.0573098936864625,-0.344136307775422,-0.0354612387234792,1.12252696673959,1.27814147235409,"1"
-0.0532603747864999,0.00749888668282516,0.0651082573387711,-0.0343128520592737,-0.0669325852146463,0.0114335418508542,-0.0296432360394719,0.0203630613698835,1.05433664026631,1.42215618646871,"1"
0.0254763574183722,0.0593056266570516,0.0401929146129766,0.0923273956618172,-0.0709833116509732,0.0663463560683873,-0.0806344186818438,0.0823973274125911,1.04501860008336,1.26997467033345,"1"
0.127647111073191,0.0532625005798458,-0.0308410711442826,0.230165529742658,-0.00971401831149017,0.0329923758550658,0.108612116502746,0.0517336792050941,1.01797568899326,1.1681342104385,"1"
-0.0180216807332201,-0.00537545700224491,-0.0316852722074565,-0.178649923791892,-0.0337872719338628,0.054179425445617,0.00310893381964698,0.0454705238757223,1.01586695006742,1.18211138300626,"1"
-0.0173475110467438,-0.0284242928336527,-0.0309202149363326,-0.0549197864937288,-0.122392301168138,0.0247873571004867,-0.023284235918056,0.00626064565278477,1.03099275157714,1.24883901957274,"1"
-0.160999371980749,-0.0711838552861174,-0.0509513843100281,0.0566042035227913,-0.105018430152035,-0.0431073530037048,-0.287694080291479,-0.0710690405284349,1.09094121403249,1.17305909138148,"1"
0.00712713201753045,-0.0080483938613462,-0.0175538805060319,0.123858528486708,-0.106353780130004,-0.0754516932001685,0.204972485516024,-0.0263141635130092,1.03556698890206,1.14603859979026,"1"
-0.125361772483902,-0.0503029179162788,0.0202656706737756,-0.22904126976609,-0.102541283410422,-0.00516273659206986,0.0802508489800635,-0.00520249030074552,1.0193888214145,1.31474411728955,"1"
-0.0281013688441854,-0.0223667650948109,0.00709686228012129,0.0353055168469851,0.00888958399106825,-0.0493374772544377,-0.0463109453907835,-0.0297162273441897,1.0993404791882,1.15291830332062,"1"
0.0534424517446791,0.069528740220253,0.0228773094032566,0.0802670770421475,-0.112645412901015,-0.0175851264330276,0.131783088473678,0.0504632042062917,1.03494716792236,1.18779773726182,"1"
0.240625073532601,0.186697491143373,-0.110758621373344,0.0884807715584908,0.00157777773769171,0.141893802322052,0.183881319945518,0.192308914669583,1.01171409062144,1.2985831250279,"1"
-0.0905636491886415,-0.00443801375345029,0.0470001672888363,-0.0102892720534658,-0.0243935503464865,-0.00838493007674585,0.0350567955537826,0.0214525515764462,0.990733101344583,1.23316257857337,"1"
-0.0602663793805862,-0.0924930593784073,-0.077702407536885,-0.00706416304053772,-0.0182067095175872,-0.123978460948221,0.043446395934914,-0.0768580433711245,1.07259679718599,1.41711523097154,"1"
0.0869387643251597,0.0707661056291784,0.030751267835616,-0.0204591441058702,0.0179364703274694,0.0729224346024719,0.0938004370084992,0.0755552820395655,1.03509867849534,1.10856793580117,"1"
0.0474513004292801,0.0443327169122741,0.0350623113252629,0.0196317409544263,0.0349672881592246,0.0143877205216222,0.00493206640566232,0.01606511826772,1.06865425114137,1.18687468365906,"1"
-0.177669657876923,-0.113983467577286,0.0133652152453213,-0.0230728220015414,-0.0151834246608505,-0.0452646076559878,0.0552830491804616,-0.111010888433442,1.08742775736594,1.3005883347887,"1"
-0.0333638496921727,-0.0837204030525883,-0.031251546943114,-0.0699876949138846,-0.0313035887294616,-0.143244443441429,-0.0718794197550094,-0.112235461449636,1.12612150857669,1.26902784067754,"1"
-0.148299087433513,-0.178466391477796,-0.215760959811471,-0.134184978356061,-0.106946092688804,-0.186882537786342,-0.17533655756044,-0.187296682457638,1.05102531947613,1.31023873794642,"1"
0.0170973294636248,0.095909587871059,0.112364033008975,0.0367938539772026,0.0331733491145701,0.113286064457706,0.134272090727948,0.117401401845916,1.0197304566823,1.04878996417215,"1"
-0.0199655319453507,0.0333571082808383,0.00824152582864025,-0.0197652949198722,0.0210383331733198,-0.0379975188988949,0.0664353236990377,0.0232472441201863,1.07834890134689,1.40818221862194,"1"
0.0258756658987126,0.0496889250996054,-0.0204096165228317,0.0695521931849789,0.0755752578764639,0.0443432502816051,0.0892828486719062,0.0034573064641255,1.11699484338069,1.21886708287559,"1"
-0.0100603473401724,-0.0494289277716232,-0.0630469079768878,-0.120908172252247,0.0540360524571183,-0.0874029920267655,-0.0968190388296477,-0.0874752353794338,1.13656679763574,1.36850766784706,"1"
-0.0412273319532497,-0.0464048590146023,-0.0789510672907738,0.0459964181568613,-0.0863017440801979,-0.0526641918950692,-0.049362522208674,-0.0714115183711425,1.06128313649791,1.1344816261118,"1"
-0.0887651451636651,-0.146717213041708,-0.0610580129003745,0.00782247094816381,0.00463349981462045,-0.0597206638687617,-0.0727600926862434,-0.0661204578206788,0.996912757497646,1.27937291776223,"1"
-0.412230428802672,-0.40480541352214,-0.389828950697188,-0.384706497116925,-0.386935627720973,-0.351932568901798,-0.184585167600859,-0.354013003734073,0.957976979293222,1.23522814889756,"1"
-0.134163351498555,-0.116682090681571,-0.0830694916074263,0.0634351689551073,0.0271432954211644,-0.102883008328357,-0.0562881700844768,-0.150997599687042,1.07522324339917,1.21089077992939,"1"
0.00664196791994502,-0.0170866526384512,-0.0102638822399343,0.0669272949876848,-0.00750123922485964,-0.0765497953491207,0.274824791973052,-0.0273648800444414,1.02723983184797,1.213669803088,"1"
0.00141905923678399,0.0109801749056492,-0.00111743260503057,0.0272249236034498,0.0433118095930763,0.00978762501750707,0.0437274656021312,-0.00841237763610213,1.1124143252047,1.23975158728134,"1"
-0.137891147609681,-0.0328355746511414,-0.0463045736782992,-0.0290473573089389,-0.0488203941361889,-0.0493742063941691,-0.117364109406715,-0.0619852181972544,1.12498222892225,1.271328410691,"1"
0.0403130433721837,0.0400807524954477,0.070529172298078,-0.0518560591673847,0.0299332799592284,0.0543834719007215,-0.0322957307719574,0.105053395539449,1.00501663142167,1.22718256259716,"1"
-0.0528745079716904,-0.0789742310448741,0.029459986982461,-0.0620186382496922,-0.0475171445282899,0.0171788896940989,-0.118012888058912,0.00227604543334137,0.981236925680464,1.30157145854932,"1"
-0.0668798150969406,-0.0086056222632634,-0.0161875216636468,-0.177499791051317,-0.0755525823459782,-0.0129476408432293,0.0652066512976704,-0.0377103496927951,1.10009474315338,1.22194591246565,"1"
-0.0389964593832438,-0.0616926985698792,0.00395642896576506,-0.0915471674197119,-0.0299104368040002,-0.0657734789569981,0.241485018654026,-0.0599111217731668,1.01457170573388,1.1761682576193,"1"
-0.0165946246030994,-0.0326547227064134,-0.0151195282262492,0.0516117416420772,-0.052105521132429,0.0671483540912214,0.00280768446753618,0.0741174401607945,0.961654792159514,1.16431799345306,"1"
-0.0435587959218299,-0.023226535552631,-0.0210248287437609,-0.0473217031228714,-0.117089856508242,-0.0409762556890773,-0.0221956072437485,-0.0127512985262509,1.00571249813247,1.20302669915553,"1"
-0.0407691036543599,-0.0857151986082726,-0.0712819877940315,-0.0440173086009612,-0.112621194736444,-0.0491967685105698,0.0471952991451124,-0.0336392511541603,0.977761077451798,1.13379514972054,"1"
0.161345083590916,0.159776399336939,0.147590065638836,0.152946332919598,0.0326989521551769,0.0300276708535943,0.0486830705531527,0.0673228550355069,1.16029363603303,1.43318391869469,"1"
-0.310062787734984,-0.266285319373379,-0.283314714823529,-0.304380242703261,-0.284413136346663,-0.256955036929117,-0.209875915315028,-0.264399697169686,1.03706310898379,1.26892345720264,"1"
0.0580059330917909,0.0146613506167274,-0.0526897986685972,0.273803376795458,-0.0605225897301587,0.0502179985859108,0.327716711242355,0.0171981774229895,1.01396300596393,1.24561251971303,"1"
0.0094833647198372,0.00227768355575487,0.000929099623308117,-0.0140301659108532,-0.0106920900655343,-0.02709803078809,-0.0365301251865611,-0.0241969855713665,1.06793736359834,1.16402241368395,"1"
-0.110519411220888,-0.126879392547461,-0.180861203251575,-0.112255337501924,-0.0666731891425506,-0.131806974112494,-0.169272737547468,-0.136263984235001,1.05102509500274,1.3044269027682,"1"
-0.0656158110465021,-0.0340677743862425,-0.00836122488819692,-0.0231658564128086,-0.046491441322622,0.0135558341286628,0.000984831267945027,-0.0128580160724968,1.01124772695659,1.19408838847756,"1"
-0.014119461952641,-0.00601947226537434,0.0588716276871267,-0.0449448097215088,0.0123782973075086,-0.0440515153160886,-0.051107277617882,-0.0340202242147723,1.12270297451051,1.2781895644835,"1"
-0.0116980301666149,0.0139203551768799,-0.064228904587501,-0.023608824386629,0.0420586925183805,-0.104600468641203,0.115402781022545,0.0388619020695932,0.992093462221197,1.12495958666694,"1"
-0.091169831897341,-0.0355992455129772,-0.0351141149388859,0.103479485970796,0.0466000465869103,-0.00997097392950968,0.176853232445687,-0.0283127996003103,1.02570290555776,1.12403635119504,"1"
0.0543080217506556,0.0723171121032129,0.0329199846683778,0.0406459912421215,0.0801213176942015,0.0291755984559397,-0.00258112232587669,0.0267884637000018,1.08583073911437,1.1855317548314,"1"
-0.0535250405680883,-0.0123617206151603,-0.011822639304041,-0.0473167424649202,0.0453356005539962,0.0573908371476325,-0.0491587968722616,-0.0202944352176528,1.09991055570632,1.16438228778341,"1"
-0.120048843748311,-0.0302221689417658,-0.00725665219903275,-0.358231524359143,-0.0965191706489145,-0.0245355231158099,-0.0299675287174357,-0.111316809938601,1.16523826869769,1.36302729208685,"1"
-0.0215188494988187,-0.00134425987744045,-0.105781924205744,-0.00374640295301655,-0.00328753916261923,-0.0025981104330966,0.106734938885154,-0.00111801780340087,1.01626785475027,1.21752910823074,"1"
0.0173376609116545,-0.0266111392551236,0.00644990256394235,-0.129665845718111,0.047740841795351,-0.110203173395927,0.0175001908723157,-0.0572233850835372,1.12650364434078,1.25778853294137,"1"
-0.0767148971167826,-0.0172583899260488,-0.0229760223459638,-0.0952646743367241,-0.0358337624171353,-0.145990661275678,-0.11443022320846,0.00717523326757042,1.06460704956291,1.34422800830756,"1"
0.0487318368316438,0.0419656206851482,0.0384852029009457,0.0607252695847006,0.0624527297617623,0.0150774282548379,0.00717429238920945,0.0175621626729928,1.06466337960966,1.19596709777686,"1"
-0.107993230818142,-0.0303975018670731,-0.0984649738023708,-0.047724318804177,-0.0575664797152917,-0.0391597582750362,-0.0364801399368915,-0.0280108695892851,1.03091496442008,1.17061294396172,"1"
0.0731553018076369,-0.0160972071059933,-0.0012481382726794,0.0746745460020345,-0.113479432164997,-0.0320900123327548,-0.0564377818236263,-0.0327598695869439,1.08619384877626,1.4101324614289,"1"
-0.0891522998078177,0.0093019465909138,0.0933515913689672,-0.129298062000811,-0.121041219787728,0.0285369554918616,0.212714159905655,-0.0441433942619782,1.12750328953118,1.31681899441235,"1"
0.0210104908739744,-0.0297380863746474,-0.108905888838605,-0.165043676705895,-0.00673991064092935,-0.0926675723405639,-0.187359254256242,-0.0279265571237237,1.08904277046891,1.2543363686519,"1"
0.00338071636245493,0.0302720889092992,-0.00770809024362216,0.00626559991693447,-0.118814482906856,-0.00337371179981598,0.145631368968995,-0.00641126292278101,1.07160763926304,1.12258126864921,"1"
0.248863830263598,0.157423411295284,0.0216075145129151,0.0156054586199994,-0.127729771312334,0.0660814493906456,0.0771527406162806,0.156791506000808,1.06838215178124,1.47466412322325,"1"
0.054965861466048,0.0582187097714678,0.0485568474957376,-0.0595294623652557,-0.0620494561630047,-0.00661505785028232,0.0859558442457241,0.0034487963078493,1.12608110685241,1.27392573941785,"1"
0.0773424197674967,0.0909269535698622,0.075121943990195,0.0655051570769479,0.0906092018819448,0.0947731208788386,0.0728664887157804,0.0934797372011651,1.03730102825812,1.17600097254429,"1"
-0.0601654405679196,-0.118090394863921,-0.0635740325575475,-0.0867081334610724,0.145718804314428,-0.0524353705922041,-0.337417947442245,-0.124414194682539,1.09895621878213,1.31561145202817,"1"
0.0537858563464547,0.111546864720705,0.0895947652045817,-0.0922816504012515,0.031635712766311,0.108615356753528,0.0637060803561308,0.0602735892697034,1.11943604580264,1.37183298229364,"1"
0.00244657998343764,-0.00499415280354651,0.0508683121309164,-0.0398070379738102,-0.110321304724945,-0.000805085820215247,0.0124239980223317,0.0389630135047724,1.02262168609775,1.43819889143666,"1"
0.00371720652970352,-0.000122515182825152,-0.0425721063427033,-0.039485215509999,0.00600927653850724,-0.0324969696082959,-0.0991943694349762,-0.0334711596392713,1.07560261069341,1.21239826502604,"1"
0.0576495311915975,0.179562920131783,0.0913007014266929,0.175387024112873,-0.00161698438611362,0.0656405505275728,0.231523276290497,0.125960631155821,1.06488932062448,1.23914093848458,"1"
-0.0882704465042824,-0.130547875884721,-0.0627567418540748,-0.0517012062207744,-0.0455391065017641,-0.09571617602507,-0.0794348109509838,-0.156856742343013,1.12512126235371,1.21847679521914,"1"
-0.0170722143510019,-0.0390189817841612,-0.0745080723573469,0.0623773959101471,-0.0934724878596785,-0.0743362695101843,0.212987727770541,-0.0316810744923651,1.00879507848619,1.1789456632867,"1"
-0.175808339568278,-0.0882585121441718,-0.0589057232798712,-0.0726613234421122,-0.0304276412007455,-0.0223035204570877,-0.0421962827609416,-0.0573345400223606,1.05528351405297,1.1698183861237,"1"
0.00495019756161948,0.0313069626664114,0.0588759929149332,0.0679785745646178,0.169599749210022,0.00453612870782763,-0.00753877935384263,0.00462395928848951,1.12005525760156,1.23319911232631,"1"
0.00721599407169678,-0.0533818909311098,-0.0539214370876254,0.000418026012579142,0.0200317168364904,-0.0498376953292959,-0.125095543097307,-0.0921422506920645,1.13765880917752,1.31089073925823,"1"
-0.0188020197961593,0.0294891191576064,0.0492763061320595,-0.0331791721975085,-0.0136056636278691,0.0311931631377535,-0.000750078449680395,0.0602461297918997,1.03682274920948,1.30352375172675,"1"
-0.0995756878959503,-0.0841134396912803,-0.0603328329098959,0.0611168335606922,0.0264756933251714,-0.0719260496781558,-0.271953930605519,-0.0631421564739708,1.06665265754853,1.305366115944,"1"
0.0464503777289722,0.0590938840528489,0.0531456329390805,0.059496789534599,0.062364460273477,0.0159431323535303,0.0704113866556162,0.0211251987529905,1.07838873531512,1.22555693927611,"1"
0.00240798876868965,-0.0322926324293532,-0.0411245123132145,0.0605866962662319,-0.129768354653174,-0.0331530466968595,0.12779124751644,0.00889601558032835,0.974999080694706,1.17481546157687,"1"
-0.0887167003666119,-0.0945739792765582,-0.0655345065900449,-0.0810521542283706,-0.0653593340504956,-0.0952332524226926,-0.0347175468906143,-0.107107129742054,1.04795863984329,1.14928951160903,"1"
-0.0237898156318977,0.0753263673778598,0.0474668915891214,0.0337268261652598,-0.0376440995506715,0.117038748492029,0.0183203983850002,0.102546889590468,1.04143622310746,1.25024164751704,"1"
-0.0439890465917962,-0.0182224117891282,-0.02924646355602,-0.0819366566130009,-0.0998287184011106,-0.033367198315396,0.0115995290858149,-0.0525221238404131,1.07086460040878,1.14408034637965,"1"
-0.177453715326947,-0.1274927934346,-0.031999784913033,0.0109928487549923,-0.0609720899775868,-0.076008333655968,-0.116901710246637,-0.0664299570655166,0.965856577552432,1.23597698528347,"1"
0.108023554409351,0.0962994804574739,0.0556890703287838,0.0722250266895283,0.116967854512261,0.0662077785052232,0.0691248739188094,0.0628628294493109,1.0724371881165,1.20977736973587,"1"
0.048464847847205,0.0637487591573494,-0.0426330088639115,-0.122306544472397,-0.0147712549593383,-0.104410490808444,-0.165901223474723,0.0454098429800838,1.11021607756764,1.24595431082453,"1"
0.00858695479236172,-0.0452522247944745,0.024352155102394,-0.0955651764269949,0.0347537098807337,-0.0261318547751352,-0.0275662831511181,-0.0269042206227734,0.997331719477573,1.20875398466565,"1"
0.0343452838129844,-0.0173513766394427,-0.0179341756166252,-0.0824155313068184,-0.0392017202289146,-0.0292871811063041,-0.336603277239064,-0.0656434360714432,1.14746815005627,1.281054193073,"1"
-0.0809549031152069,-0.0741097027084919,-0.0630478926964271,-0.0708783861176685,-0.133057066005632,-0.0777260037164684,-0.0476943496542325,-0.0795941944736528,1.039610626284,1.19256364539926,"1"
0.160281321519619,0.108970064025145,0.0645188363671869,-0.231541862186128,0.0115137591482494,0.0580722661136366,0.0628547124709691,0.102835876863765,1.07373816380104,1.3416364819435,"1"
0.0150220677687003,0.00747136217933082,0.0277940841031965,0.0394210587379222,0.0101167070863585,-0.0104742629049355,0.0652506145591057,-0.0011994603528617,1.04242415901498,1.14060363058545,"1"
0.0650251370707691,0.0707282068937573,-0.072943486126758,0.0457860206465311,-0.0289219100972858,0.00557426310144978,0.110382119940713,0.0584411655529421,1.02829822686473,1.09383245132763,"1"
0.0486216119892155,-0.0137618516200262,-0.118429191499685,0.174430503675602,0.0326488748202754,0.0371258751029204,0.247806874386134,-0.00993668812451079,1.01257079110193,1.19677660103085,"1"
0.108989540031403,0.0365742554376435,0.0648928636412086,-0.0179197573837485,-0.0116152168982017,0.0587284753725526,0.0356607377140763,0.043607983596011,1.08372241529952,1.22007847604897,"1"
-0.0608628223904539,-0.0219609879510956,0.016848771894375,0.0924073350199019,0.00503609901437356,0.0953266131626754,0.027462895332566,-0.000898710342647603,1.01166607107581,1.16361157250537,"1"
0.00732259630047323,0.00906871986364987,0.0534517869100926,-0.0169004197214358,-0.0443905148608362,-0.00124159026509862,-0.0614463197453151,-0.0116829897577074,1.05515193513181,1.12058994169146,"1"
0.0285762550811911,0.0575692773418281,0.0463287266156353,0.100189187929746,-0.0850774654668872,0.0792571826260846,0.0089590061173342,0.119130013341799,1.00906173058159,1.19873213357412,"1"
0.0274692366024866,0.0420736015420459,-0.00307450192042713,0.0359455789000548,0.088630164809378,0.00364158248488075,0.159628813639601,0.0194635289615056,1.03904239059935,1.15623120731824,"1"
0.0364110460021275,0.00570650434140471,-0.0535998480964412,-0.0189067276032722,0.0198341079700768,0.084713578891747,0.106323411684993,0.0891456612564636,0.960075018350886,1.07009781326816,"1"
0.093623222250968,0.0595042292933744,0.0817314893913839,-0.0178338138277862,-0.0949119777819384,0.0215973349919325,0.174349250645835,-0.00486614210132744,1.13686957640466,1.30491966579148,"1"
-0.0762013309101822,-0.0776287851100099,-0.0767889890757313,0.0303514385921547,-0.111979396587292,-0.0382893092330573,-0.0168141823166752,-0.0558875104431121,1.00965389390132,1.1072903829469,"1"
-0.00330988069892844,0.0244769015401502,-0.00179525162471386,0.035125193043797,-0.0836265928766727,-0.0355291866185942,0.168608584420796,0.00536585401680952,1.03582074745685,1.14201698308105,"1"
-0.0133523485585324,0.129946430160392,0.00139900334594857,0.0750600809950008,-0.228871937600975,0.00970206337802665,0.124039270522659,0.111299748504663,1.08571563239642,1.32040849746017,"1"
-0.0664229947737992,-0.0116877592097103,-0.0127601635819353,0.0211822550708419,-0.097017790039198,0.00180703186523998,0.127601640265265,-0.0225020051979033,1.04488579600247,1.01871278968144,"1"
0.0319546015657704,0.0250784023195758,0.00396026924658317,0.0113578415789015,0.0347960553129436,-0.0136711446171038,-0.0135481424184322,-0.0111419591517872,1.07781198893778,1.19067955262624,"1"
-0.163314171338684,-0.176804163575717,-0.233723133842331,-0.168021761675771,-0.122452797895333,-0.186987297669326,-0.158755639991705,-0.192065709455793,1.05936836622896,1.32151760057526,"1"
0.0631975610358205,0.0642899487484295,0.0439728806406584,-0.0476914432448344,0.0200373675924556,0.0213385406536282,0.025957243892597,0.0204549867292667,1.07784580214834,1.07747325432248,"1"
-0.0332215514982278,-0.0138968504022317,0.101785612522669,-0.138578051214209,-0.144304098267781,-0.0345622217513276,-0.106470402503477,0.0113366145021009,1.04115662700593,1.17713959090926,"1"
-0.129965284112266,-0.0158278815822023,0.0559280052613676,-0.0989026607113547,-0.128919077828196,-0.00388732577217722,0.0357673007681062,-0.00377328407294593,1.05487822062007,1.24543717072876,"1"
0.00245037201569631,0.0431391771454295,0.0433992074264774,-0.104846766354284,0.0494327370772572,-0.0685649518645408,0.0213037232788498,0.00401506388672117,1.1335927462857,1.22744926853934,"1"
0.0946818354561506,0.0704589004879739,0.0604688611891388,0.100716922462313,0.0701514019455769,0.15196211097238,-0.0237515364392692,0.137867230356888,1.00454144596696,1.38698652880977,"1"
-0.153446772696678,-0.14698228917909,-0.0455981376237154,-0.0867471117868109,-0.0304527685230429,-0.0374980820342182,-0.122116909535708,-0.0997526758089297,1.03383502102688,1.22935614282995,"1"
-0.00701003967643625,-0.00238117545899759,-0.00597445418805839,-0.0207703158482962,-0.0229379367598186,-0.0280310176667914,-0.0596989764720475,-0.0277689040071864,1.0668786003745,1.17132809597183,"1"
-0.157832314247727,0.040596401718748,-0.00356832915989951,-0.0645261079769509,-0.0367637509845707,-0.0466523634977793,-0.0313192321843786,0.0534518171286521,1.05476836501854,1.26827396076913,"1"
