"Theta_C4","Beta_P7","d.g_P8","Beta_P8","d.g_O2","Gamma_C3","Beta_C4","Delta_O1","Gamma_O1","Beta_O1","Clas"
-0.0898216983870685,-0.0826736721437284,1.19845239217886,-0.0185020932609382,1.18720954919101,-0.0693879402063418,-0.091247652572004,0.0343711496451425,-0.00971609952469669,0.0101565471531648,"1"
0.02843140136769,-0.0353460341423942,1.37444857069032,-0.0173314957537488,1.33246996802519,0.0658187295428678,0.0263781537992833,0.0450167343138528,0.0170820843950087,-0.0474998838292004,"1"
-0.130046889263344,0.134407766231611,1.24288711735582,0.142807311454075,1.39035261353813,0.0766109617435304,-0.0754559076230732,-0.00105075841428967,0.0360208852181457,0.028463694716591,"1"
-0.012366050519455,0.0875675411186212,1.27239055146684,0.0781786328208545,1.29993144499767,0.0583238442394131,0.0496678083266661,-0.0542392837973782,-0.0334125339092677,-0.0228705902565014,"1"
0.0367197163051995,0.0393617352215568,1.18409536190053,0.00516431673657913,1.13203285933316,0.0447279468518323,0.0100074287362538,0.0423038305646521,0.0501321391509864,0.0459230342892024,"1"
-0.0590594478306863,-0.0774625384079448,1.17727691299074,-0.0599149598984747,1.21789565057294,-0.0487212152368661,-0.0555828615197612,-0.155803381336732,-0.104497875648965,-0.112356789433376,"1"
-0.0301526165090047,-0.0767619603812401,1.1130561514808,-0.0490498922760304,1.0785815283355,-0.0551503389952197,-0.01059785886369,-0.0529349573747884,-0.0478733388719995,-0.0521804303240822,"1"
-0.101652062827931,-0.123837023853669,1.31014464775767,-0.0352043133841604,1.21793822996743,-0.103144748669446,-0.0999241784233455,-0.00109938029729754,-0.0828850072032497,-0.0374127697629013,"1"
0.0675646609384284,0.0667006458474553,1.20071214862149,0.0646113960240366,1.16380458453649,0.0381912911548906,0.0669955794519568,0.057973280701829,0.0390649427450868,0.0685855150230276,"1"
0.0645418986803944,0.0870785808168927,1.16762197552119,0.0605851819607041,1.14941292779313,0.0607373573948191,0.0618414605068089,0.0673200712818155,0.0638815192389631,0.0937094598106192,"1"
-0.0263847592977014,-0.10369706444514,1.22718444251058,-0.0871180521905976,1.24684264701642,-0.0592972426587346,-0.0640972681784945,0.0238154480722842,-0.017569892160134,-0.0906073424769789,"1"
0.0190755781041286,0.0561146444702516,1.16910127310211,0.0279668336224976,1.15750184146483,0.0330075811516257,0.0274373599234484,0.0460437786078119,0.0363709952313134,0.0613321376813608,"1"
-0.0156896710846066,0.0266158703169466,1.2092490059568,-0.011927159180714,1.13915852682987,0.00383616457957901,-0.00102133101097959,0.00501180711411632,0.00938050487103181,0.0354513789182742,"1"
0.11466925131917,-0.00654762755732841,1.26922233768093,-0.0821161309865089,1.20694312198709,-0.00429823954302876,0.0318106856165852,-0.040829411214578,-0.0370896143751699,-0.0498237091836945,"1"
-0.08325202147506,-0.0770653261494283,1.2071630299182,0.00931064144734357,1.22586754255988,-0.0686764464820887,-0.00320427540141775,0.059733160824759,0.0162565150504495,0.0252462442809443,"1"
0.00728232095751866,-0.101740208616178,1.19291051922096,-0.0821580082553099,1.25579594665115,-0.0702254132920321,-0.0770188245862229,0.0132612406891917,-0.0658497976726263,-0.0564189512104163,"1"
0.0108361285021525,0.0537993016153547,1.19746170722467,0.00441161530513118,1.16018186871407,0.0142458108082897,0.0154776656002061,0.0389652738625206,0.0216555740046176,0.0678450130958062,"1"
-0.148166702061296,-0.166773737324499,1.40060357423886,-0.222322874139413,1.29413174061056,-0.192164504367899,-0.200998871510535,-0.0614441119040481,-0.165337873043254,-0.144105010428101,"1"
0.0152140361978536,-0.0460858750809893,1.1552301003132,-0.0478610478249406,1.27869691446712,-0.0951981267882922,-0.0410019377064902,0.000546086924511551,-0.0701528088034675,-0.0727077505642674,"1"
0.0494740989213642,-0.0902218916886516,1.11250387604798,-0.0422564636748506,1.08232481975764,-0.0424551503384367,-0.0155664295360158,-0.0558136998229271,-0.0257525613129177,-0.0399578804236971,"1"
-0.0105745205628982,-0.103251364866869,1.19423402040655,0.0171683078815685,1.23809305996809,0.00039524205577554,0.0466642456047467,0.0475988929060142,-0.00659564724927742,-0.0142759534932871,"1"
0.0602844960981238,0.0844474494756619,1.16601016057104,0.0351684907790126,1.12592753068026,0.0987116367909716,0.0480640406860636,0.0855771458598569,0.105076363759374,0.0955241315576268,"1"
-0.0921676689670774,-0.00765785261498908,1.27814147235409,0.00971637446226998,1.24221284820015,-0.0573098936864625,-0.120048593465247,-0.0390826469823524,-0.0231167150515849,0.000488967342622477,"1"
-0.0343128520592737,0.00749888668282516,1.42215618646871,0.0651082573387711,1.19554662443928,0.0114335418508542,-0.0729281922127466,-0.0875399441414476,-0.067910941209707,-0.0316476984718338,"1"
0.0923273956618172,0.0593056266570516,1.26997467033345,0.0401929146129766,1.38628503203605,0.0663463560683873,-0.0290460206763292,-0.0630957419651385,0.00679936523103866,-0.061510523037282,"1"
0.230165529742658,0.0532625005798458,1.1681342104385,-0.0308410711442826,1.22773501952509,0.0329923758550658,0.0879678803034185,0.0143302262046259,0.00650680657240925,-0.00252888683238787,"1"
-0.178649923791892,-0.00537545700224491,1.18211138300626,-0.0316852722074565,1.25896916006488,0.054179425445617,0.0393220559355334,-0.101791458671871,-0.00823363531869975,-0.0424029541122992,"1"
-0.0549197864937288,-0.0284242928336527,1.24883901957274,-0.0309202149363326,1.18819574452502,0.0247873571004867,-0.04347009926163,-0.0948285641059497,-0.0362872105842004,-0.0761434518313508,"1"
0.0566042035227913,-0.0711838552861174,1.17305909138148,-0.0509513843100281,1.21786163416694,-0.0431073530037048,0.0816296765317986,-0.112707534107571,-0.0720398830089777,-0.0505682951770395,"1"
0.123858528486708,-0.0080483938613462,1.14603859979026,-0.0175538805060319,1.22657612704464,-0.0754516932001685,-0.0435839477121504,-0.0805896578790831,-0.0732883459973339,-0.104781471838247,"1"
-0.22904126976609,-0.0503029179162788,1.31474411728955,0.0202656706737756,1.32848151322708,-0.00516273659206986,-0.0583168715779266,-0.120597146556204,-0.0324433553588154,-0.0272559608892224,"1"
0.0353055168469851,-0.0223667650948109,1.15291830332062,0.00709686228012129,1.16309132131715,-0.0493374772544377,-0.0200339513968252,-0.0157597716903819,0.0333668845933124,-0.0198655735893637,"1"
0.0802670770421475,0.069528740220253,1.18779773726182,0.0228773094032566,1.22082266534654,-0.0175851264330276,-0.0131092064622612,-0.0742891707350289,-0.0583120793925451,-0.0639672857988488,"1"
0.0884807715584908,0.186697491143373,1.2985831250279,-0.110758621373344,1.13373813481847,0.141893802322052,0.0583949497785061,-0.00524788729387259,0.0420948727082424,0.0114822809298004,"1"
-0.0102892720534658,-0.00443801375345029,1.23316257857337,0.0470001672888363,1.23755645311004,-0.00838493007674585,0.00629980215027905,-0.0292178893169617,-0.0434647671605183,-0.0232865880015219,"1"
-0.00706416304053772,-0.0924930593784073,1.41711523097154,-0.077702407536885,1.15092548603423,-0.123978460948221,-0.0389401086863429,-0.0671137292435085,-0.0351099667196108,0.0061467536975855,"1"
-0.0204591441058702,0.0707661056291784,1.10856793580117,0.030751267835616,1.11078486309048,0.0729224346024719,0.0337020156985991,0.0412576214257313,0.0768938604756005,0.0762731577144011,"1"
0.0196317409544263,0.0443327169122741,1.18687468365906,0.0350623113252629,1.18483285410929,0.0143877205216222,0.0324019779173894,0.0466105176390597,0.0179558060202359,0.04748957204306,"1"
-0.0230728220015414,-0.113983467577286,1.3005883347887,0.0133652152453213,1.15167660862972,-0.0452646076559878,0.011808640482274,-0.0293457252105425,-0.0110754889406131,-0.00316258832079911,"1"
-0.0699876949138846,-0.0837204030525883,1.26902784067754,-0.031251546943114,1.18003659298743,-0.143244443441429,-0.109318192405104,-0.0593712682238137,-0.0335734174169844,-0.0666528236397548,"1"
-0.134184978356061,-0.178466391477796,1.31023873794642,-0.215760959811471,1.25127294192938,-0.186882537786342,-0.191904895992612,-0.0794430414581095,-0.160974035890942,-0.157024155036254,"1"
0.0367938539772026,0.095909587871059,1.04878996417215,0.112364033008975,1.06179860424149,0.113286064457706,0.096509164320082,0.0247142297603203,0.112375202215564,0.0917920522096043,"1"
-0.0197652949198722,0.0333571082808383,1.40818221862194,0.00824152582864025,1.39230879555494,-0.0379975188988949,-0.0233912226985546,-0.0496563889016385,-0.0666990365814398,-0.069564961565454,"1"
0.0695521931849789,0.0496889250996054,1.21886708287559,-0.0204096165228317,1.20815926587183,0.0443432502816051,0.137067985373612,0.0535186656477267,-0.0204971976160541,0.0714399774745345,"1"
-0.120908172252247,-0.0494289277716232,1.36850766784706,-0.0630469079768878,1.12100031698724,-0.0874029920267655,-0.0707608403206988,0.0678152320684201,0.0238416062889025,0.00117649766107151,"1"
0.0459964181568613,-0.0464048590146023,1.1344816261118,-0.0789510672907738,1.21391793434216,-0.0526641918950692,-0.0645732250276555,-0.0991274575557572,-0.125984577247289,-0.109431503110373,"1"
0.00782247094816381,-0.146717213041708,1.27937291776223,-0.0610580129003745,1.23613651525033,-0.0597206638687617,-0.05290741725283,-0.0193011522741242,-0.00296007631172516,0.0208058014875952,"1"
-0.384706497116925,-0.40480541352214,1.23522814889756,-0.389828950697188,1.30042281264432,-0.351932568901798,-0.381215921799594,-0.261542866520679,-0.347777112201726,-0.373112035195379,"1"
0.0634351689551073,-0.116682090681571,1.21089077992939,-0.0830694916074263,1.35516400259272,-0.102883008328357,-0.0384454422746513,0.0340419818619887,-0.103938958580067,-0.0500683745416704,"1"
0.0669272949876848,-0.0170866526384512,1.213669803088,-0.0102638822399343,1.26398418195123,-0.0765497953491207,-0.0198573308239642,-0.02376575255628,-0.0511451182070471,-0.0276875948142406,"1"
0.0272249236034498,0.0109801749056492,1.23975158728134,-0.00111743260503057,1.21140402640077,0.00978762501750707,0.00458848658067467,0.0320752360117041,0.0137058489215323,0.0577429765775004,"1"
-0.0290473573089389,-0.0328355746511414,1.271328410691,-0.0463045736782992,1.17763097727767,-0.0493742063941691,-0.0222588253821064,-0.0838318897091709,-0.0334687267545257,-0.0257888692443493,"1"
-0.0518560591673847,0.0400807524954477,1.22718256259716,0.070529172298078,1.28389140277125,0.0543834719007215,-0.00492668241286289,-0.101642742227077,0.0522967027322822,0.0369605356290399,"1"
-0.0620186382496922,-0.0789742310448741,1.30157145854932,0.029459986982461,1.26847286859626,0.0171788896940989,-0.0839372712492779,-0.0259696028435753,-0.0296561145977677,-0.0872809263547625,"1"
-0.177499791051317,-0.0086056222632634,1.22194591246565,-0.0161875216636468,1.27201588935585,-0.0129476408432293,0.0186985938800164,-0.0369744323210266,-0.0364129883457412,0.00227834535035455,"1"
-0.0915471674197119,-0.0616926985698792,1.1761682576193,0.00395642896576506,1.27994114344742,-0.0657734789569981,-0.042092072498903,-0.0394029117996719,-0.0808407292887176,-0.0562066931585077,"1"
0.0516117416420772,-0.0326547227064134,1.16431799345306,-0.0151195282262492,1.29016149269982,0.0671483540912214,-0.0679333839079637,0.0112508420992164,0.0285340820987686,-0.0583556652350321,"1"
-0.0473217031228714,-0.023226535552631,1.20302669915553,-0.0210248287437609,1.24247424966017,-0.0409762556890773,-0.0666550195005819,-0.105468938603198,-0.0797439235902672,-0.0825903597622639,"1"
-0.0440173086009612,-0.0857151986082726,1.13379514972054,-0.0712819877940315,1.18335663565115,-0.0491967685105698,-0.0188654604501668,-0.0997438061627776,-0.0838793674093421,-0.0861920893484397,"1"
0.152946332919598,0.159776399336939,1.43318391869469,0.147590065638836,1.39660208532792,0.0300276708535943,0.0833203352201074,0.102794637970863,0.0216503796304057,0.0406804327227148,"1"
-0.304380242703261,-0.266285319373379,1.26892345720264,-0.283314714823529,1.27781319160775,-0.256955036929117,-0.276928578545087,-0.174769785178185,-0.252602752585585,-0.250649405217627,"1"
0.273803376795458,0.0146613506167274,1.24561251971303,-0.0526897986685972,1.26163414286585,0.0502179985859108,0.0845815515228422,-0.0132177595859498,-0.0233439035313149,-0.0329008799269461,"1"
-0.0140301659108532,0.00227768355575487,1.16402241368395,0.000929099623308117,1.16538634286253,-0.02709803078809,0.000235257029020133,-0.012080873048462,-0.0267724913978924,0.00485368462016543,"1"
-0.112255337501924,-0.126879392547461,1.3044269027682,-0.180861203251575,1.26081374987652,-0.131806974112494,-0.162795068690197,-0.0368570362623585,-0.12715787987646,-0.115160165508764,"1"
-0.0231658564128086,-0.0340677743862425,1.19408838847756,-0.00836122488819692,1.18793166222691,0.0135558341286628,-0.0336161982585103,0.0170914110505745,-0.0239527228257784,-0.0336559329551727,"1"
-0.0449448097215088,-0.00601947226537434,1.2781895644835,0.0588716276871267,1.20822757580277,-0.0440515153160886,-0.0944083922415349,0.0328615158318911,-0.00820801244616201,-0.0258415055572707,"1"
-0.023608824386629,0.0139203551768799,1.12495958666694,-0.064228904587501,1.26807076365924,-0.104600468641203,-0.0308817812313158,0.0168138244765566,-0.00827380301286607,-0.0378199126425769,"1"
0.103479485970796,-0.0355992455129772,1.12403635119504,-0.0351141149388859,1.18843506823964,-0.00997097392950968,0.0154009760477435,-0.0551445946553926,-0.0265991281173286,-0.0406501455586695,"1"
0.0406459912421215,0.0723171121032129,1.1855317548314,0.0329199846683778,1.17356831605859,0.0291755984559397,0.0388104746283551,0.0590220529607974,0.0351569220761483,0.0795519081919358,"1"
-0.0473167424649202,-0.0123617206151603,1.16438228778341,-0.011822639304041,1.16147561757319,0.0573908371476325,-0.0202128675923828,0.00772550127041273,0.0192678236796122,0.0273393486381029,"1"
-0.358231524359143,-0.0302221689417658,1.36302729208685,-0.00725665219903275,1.30110264696109,-0.0245355231158099,-0.145649181456213,-0.0972427188840157,-0.0662569350574485,-0.0874139303550251,"1"
-0.00374640295301655,-0.00134425987744045,1.21752910823074,-0.105781924205744,1.2124540353885,-0.0025981104330966,-0.00292407820786134,-0.003749187538894,0.0155402795539633,0.0199754072641912,"1"
-0.129665845718111,-0.0266111392551236,1.25778853294137,0.00644990256394235,1.25489902333644,-0.110203173395927,-0.0862309260325708,-0.0249754101177446,0.0204689427615676,0.0215065747148668,"1"
-0.0952646743367241,-0.0172583899260488,1.34422800830756,-0.0229760223459638,1.13876066857961,-0.145990661275678,-0.0489537964413427,-0.0739137475398185,-0.044713975540012,0.000239603458940223,"1"
0.0607252695847006,0.0419656206851482,1.19596709777686,0.0384852029009457,1.19669065845715,0.0150774282548379,0.0363595985507348,0.0550407103542951,0.0116785765101017,0.0396999433017483,"1"
-0.047724318804177,-0.0303975018670731,1.17061294396172,-0.0984649738023708,1.18658323746129,-0.0391597582750362,-0.0453130999504333,-0.0828466484525483,-0.0868037902898504,-0.109622941816471,"1"
0.0746745460020345,-0.0160972071059933,1.4101324614289,-0.0012481382726794,1.40564325256361,-0.0320900123327548,0.0488407382113041,-0.0812581716093015,-0.0419871755556267,-0.0992648762550309,"1"
-0.129298062000811,0.0093019465909138,1.31681899441235,0.0933515913689672,1.23224142799635,0.0285369554918616,-0.0264392116121622,-0.0891000901778559,-0.0641372376257999,-0.0538544455216464,"1"
-0.165043676705895,-0.0297380863746474,1.2543363686519,-0.108905888838605,1.19545793397726,-0.0926675723405639,-0.0648592532672504,-0.0399949328679744,0.0175771485339512,0.0188645978599445,"1"
0.00626559991693447,0.0302720889092992,1.12258126864921,-0.00770809024362216,1.15752116521438,-0.00337371179981598,-0.0415374990524979,-0.0747489582357305,-0.0242728920448209,-0.0596667399224709,"1"
0.0156054586199994,0.157423411295284,1.47466412322325,0.0216075145129151,1.39935279180573,0.0660814493906456,0.056798615740367,-0.131593127400826,-0.0598521273128421,-0.0774183354852501,"1"
-0.0595294623652557,0.0582187097714678,1.27392573941785,0.0485568474957376,1.32731135341279,-0.00661505785028232,0.00998692823089149,-0.0344351602553551,-0.0598158553474635,0.00802070845590335,"1"
0.0655051570769479,0.0909269535698622,1.17600097254429,0.075121943990195,1.146949340216,0.0947731208788386,0.0701051494220405,0.0988610842902967,0.0985509872687639,0.0941767341365981,"1"
-0.0867081334610724,-0.118090394863921,1.31561145202817,-0.0635740325575475,1.26348049867306,-0.0524353705922041,0.0149935557863205,0.119114576400088,0.0185465670565028,0.109654225466606,"1"
-0.0922816504012515,0.111546864720705,1.37183298229364,0.0895947652045817,1.3563765151078,0.108615356753528,0.0147023450390026,0.0538625284076655,0.0708962539257524,0.0577036240803749,"1"
-0.0398070379738102,-0.00499415280354651,1.43819889143666,0.0508683121309164,1.41524704610208,-0.000805085820215247,0.0396978598601587,0.0127232339132317,-0.0602985946053482,-0.0377575239827356,"1"
-0.039485215509999,-0.000122515182825152,1.21239826502604,-0.0425721063427033,1.18124816980351,-0.0324969696082959,-0.0346425620900778,0.00376417129560431,-0.0253253889470383,0.0115171882743756,"1"
0.175387024112873,0.179562920131783,1.23914093848458,0.0913007014266929,1.28304544092611,0.0656405505275728,0.118593695684793,-0.022384442557156,0.00182585425257913,0.00407760838520004,"1"
-0.0517012062207744,-0.130547875884721,1.21847679521914,-0.0627567418540748,1.179384273449,-0.09571617602507,-0.0788275681611924,-0.0311700510925277,-0.0383081491474584,-0.0299698503226753,"1"
0.0623773959101471,-0.0390189817841612,1.1789456632867,-0.0745080723573469,1.17294814962527,-0.0743362695101843,-0.05897511209558,-0.0937369921214156,-0.102803320949538,-0.0851991441111977,"1"
-0.0726613234421122,-0.0882585121441718,1.1698183861237,-0.0589057232798712,1.19349652043102,-0.0223035204570877,-0.043307186934359,-0.0404105233187858,-0.0419067354225303,-0.0518780867700475,"1"
0.0679785745646178,0.0313069626664114,1.23319911232631,0.0588759929149332,1.26394028701723,0.00453612870782763,-0.0073956313916269,0.078893911548254,0.0703632640292608,0.09948684150653,"1"
0.000418026012579142,-0.0533818909311098,1.31089073925823,-0.0539214370876254,1.31576567735178,-0.0498376953292959,0.000413625223431697,0.0118587266924723,-0.0141178373418381,-0.0036747264122732,"1"
-0.0331791721975085,0.0294891191576064,1.30352375172675,0.0492763061320595,1.25010917776806,0.0311931631377535,0.0830324732470854,-0.0552001673275114,-0.00250335545833362,0.0200370759786339,"1"
0.0611168335606922,-0.0841134396912803,1.305366115944,-0.0603328329098959,1.2436104081979,-0.0719260496781558,0.0212403500840981,-0.0186172643017053,-0.00770193817676234,-0.0217059117511087,"1"
0.059496789534599,0.0590938840528489,1.22555693927611,0.0531456329390805,1.2046195849449,0.0159431323535303,0.0571521709106614,0.0791046418612203,0.0251804547618482,0.0630748422857604,"1"
0.0605866962662319,-0.0322926324293532,1.17481546157687,-0.0411245123132145,1.26018238945507,-0.0331530466968595,-0.00928351746498099,-0.10358461168273,-0.0981536266881257,-0.0882903886796196,"1"
-0.0810521542283706,-0.0945739792765582,1.14928951160903,-0.0655345065900449,1.26081529651253,-0.0952332524226926,-0.052258720453613,-0.0867273217655778,-0.114554089535533,-0.0781052746947746,"1"
0.0337268261652598,0.0753263673778598,1.25024164751704,0.0474668915891214,1.15978672031545,0.117038748492029,0.069636421249432,-0.0192316907095423,0.0639948302576209,0.00254025259463777,"1"
-0.0819366566130009,-0.0182224117891282,1.14408034637965,-0.02924646355602,1.13461483837651,-0.033367198315396,-0.0455044839207949,-0.116977246135218,-0.0427003334576717,-0.0523544088770949,"1"
0.0109928487549923,-0.1274927934346,1.23597698528347,-0.031999784913033,1.1493182166189,-0.076008333655968,-0.0601297661453052,-0.0671678916095219,-0.0679927893133636,-0.053528521721353,"1"
0.0722250266895283,0.0962994804574739,1.20977736973587,0.0556890703287838,1.18632774615122,0.0662077785052232,0.057698471071644,0.113797925874258,0.0738595244927034,0.105660372207033,"1"
-0.122306544472397,0.0637487591573494,1.24595431082453,-0.0426330088639115,1.24073603512177,-0.104410490808444,-0.063746556704611,-0.0145080959448925,-0.0368366490603895,-0.0135253293947847,"1"
-0.0955651764269949,-0.0452522247944745,1.20875398466565,0.024352155102394,1.25224952654769,-0.0261318547751352,-0.0521156073077809,0.0214890106177668,-0.0667105726925003,-0.0539175689260634,"1"
-0.0824155313068184,-0.0173513766394427,1.281054193073,-0.0179341756166252,1.18869755199182,-0.0292871811063041,-0.0171037552588681,-0.0704459868164442,-0.0644038381423893,-0.0782499173448482,"1"
-0.0708783861176685,-0.0741097027084919,1.19256364539926,-0.0630478926964271,1.22039040210674,-0.0777260037164684,-0.0402368615019346,-0.0952601028084218,-0.114600050146479,-0.122171289099055,"1"
-0.231541862186128,0.108970064025145,1.3416364819435,0.0645188363671869,1.27242057533873,0.0580722661136366,0.0543335620829185,0.0968116831806512,0.0458210997424758,0.0878306540836337,"1"
0.0394210587379222,0.00747136217933082,1.14060363058545,0.0277940841031965,1.02150331347704,-0.0104742629049355,0.00581809352286361,-0.0075122737955613,0.000140612929645815,0.0079257822464786,"1"
0.0457860206465311,0.0707282068937573,1.09383245132763,-0.072943486126758,1.2169122911567,0.00557426310144978,-0.0271991123457206,-0.0105501935475884,0.0420843987523656,0.00661997770245026,"1"
0.174430503675602,-0.0137618516200262,1.19677660103085,-0.118429191499685,1.22732867744545,0.0371258751029204,0.0716631818729691,0.0150616100786189,-0.0193604153176228,0.0149824704761719,"1"
-0.0179197573837485,0.0365742554376435,1.22007847604897,0.0648928636412086,1.2227018779182,0.0587284753725526,-0.0328024417679773,-0.0181573438389408,0.0103541479856609,0.0205863618008793,"1"
0.0924073350199019,-0.0219609879510956,1.16361157250537,0.016848771894375,1.14894484695584,0.0953266131626754,0.0625706893965181,0.00204959083346341,-0.00780497584949577,-0.0425168782497675,"1"
-0.0169004197214358,0.00906871986364987,1.12058994169146,0.0534517869100926,1.19735680969943,-0.00124159026509862,-0.00534867688642401,0.0223269412943539,0.0267581093004476,0.0715233048264697,"1"
0.100189187929746,0.0575692773418281,1.19873213357412,0.0463287266156353,1.24842495542507,0.0792571826260846,0.0693169836065666,0.00832698657184587,0.0564792191245398,0.0204983072392549,"1"
0.0359455789000548,0.0420736015420459,1.15623120731824,-0.00307450192042713,1.21413655688317,0.00364158248488075,0.0355901388232947,0.0657026741982583,0.0322974690826862,0.0803107132726796,"1"
-0.0189067276032722,0.00570650434140471,1.07009781326816,-0.0535998480964412,1.08781370697224,0.084713578891747,-0.0286098740389559,0.0255817172186826,0.0874950550939587,0.0263587218480173,"1"
-0.0178338138277862,0.0595042292933744,1.30491966579148,0.0817314893913839,1.35077812290426,0.0215973349919325,-0.00424411915070211,-0.0142112795432999,-0.031030241719214,-0.0386458638188157,"1"
0.0303514385921547,-0.0776287851100099,1.1072903829469,-0.0767889890757313,1.14160690681342,-0.0382893092330573,0.00478479944888745,-0.13766508618579,-0.0961900523567606,-0.0963031916633668,"1"
0.035125193043797,0.0244769015401502,1.14201698308105,-0.00179525162471386,1.1761246900961,-0.0355291866185942,-0.0303602561253974,-0.054759800210162,-0.114737449700643,-0.115637639902071,"1"
0.0750600809950008,0.129946430160392,1.32040849746017,0.00139900334594857,1.267653369413,0.00970206337802665,0.0443469438467178,-0.228233676919354,-0.115386324961024,-0.10273935931336,"1"
0.0211822550708419,-0.0116877592097103,1.01871278968144,-0.0127601635819353,1.21869178218346,0.00180703186523998,0.0458179013495838,-0.0585495343369577,-0.0237263167629878,-0.048129360234614,"1"
0.0113578415789015,0.0250784023195758,1.19067955262624,0.00396026924658317,1.18093512262249,-0.0136711446171038,0.00549468614509801,0.0229230312330948,0.0111110722336296,0.0334611305643577,"1"
-0.168021761675771,-0.176804163575717,1.32151760057526,-0.233723133842331,1.23311384246226,-0.186987297669326,-0.21213114823623,-0.104957776866825,-0.172891581301308,-0.162337900963831,"1"
-0.0476914432448344,0.0642899487484295,1.07747325432248,0.0439728806406584,1.14774324822909,0.0213385406536282,-0.0138477200504857,0.0327224852733866,0.0383941572846105,0.0562643704189162,"1"
-0.138578051214209,-0.0138968504022317,1.17713959090926,0.101785612522669,1.11472162540419,-0.0345622217513276,-0.0905618866129359,-0.142864261391352,-0.0448692644368086,-0.0131450976683412,"1"
-0.0989026607113547,-0.0158278815822023,1.24543717072876,0.0559280052613676,1.37330344341782,-0.00388732577217722,0.0395140149776351,-0.120904095764832,-0.133139807196707,-0.132907286170323,"1"
-0.104846766354284,0.0431391771454295,1.22744926853934,0.0433992074264774,1.33243584742157,-0.0685649518645408,-0.119723961271069,0.0147425758715813,-0.0179831075485658,0.0059311444758143,"1"
0.100716922462313,0.0704589004879739,1.38698652880977,0.0604688611891388,1.21537903645814,0.15196211097238,0.0616891258764675,0.0449811916120271,0.0847655587465888,0.0370217881028394,"1"
-0.0867471117868109,-0.14698228917909,1.22935614282995,-0.0455981376237154,1.20594769255467,-0.0374980820342182,-0.0909123560677516,-0.0511478410427067,-0.0184652727878069,-0.0651918542971257,"1"
-0.0207703158482962,-0.00238117545899759,1.17132809597183,-0.00597445418805839,1.12973254003423,-0.0280310176667914,0.000368346535347188,-0.0349939329296476,-0.0244853728039986,-0.000707218742115178,"1"
